seed,field_reps,train_noise,include_allc,eval_noise,evaluation_set,opponent,match_seed,score_per_turn,opponent_score_per_turn,cooperation,opponent_cooperation,mutual_cooperation
1,1,0.05,True,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000030,2.6125,1.55,0.3375,0.55,0.25
1,1,0.05,True,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000031,2.7375,1.55,0.375,0.6125,0.3375
1,1,0.05,True,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000032,2.8375,1.525,0.375,0.6375,0.3375
1,1,0.05,True,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000033,3.0125,1.325,0.325,0.6625,0.3125
1,1,0.05,True,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000034,2.8875,1.45,0.35,0.6375,0.3125
1,1,0.05,True,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000035,2.825,1.3875,0.3125,0.6,0.2625
1,1,0.05,True,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000036,2.725,1.4125,0.3125,0.575,0.2625
1,1,0.05,True,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000037,2.825,1.45,0.3375,0.6125,0.2875
1,1,0.05,True,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000038,2.9125,1.4125,0.3375,0.6375,0.3
1,1,0.05,True,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000039,2.7625,1.5125,0.35,0.6,0.2875
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000020,4.45,0.5125,0.15,0.9375,0.15
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000021,4.65,0.3375,0.1,0.9625,0.1
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000022,4.85,0.1625,0.05,0.9875,0.05
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000023,4.75,0.1875,0.05,0.9625,0.05
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000024,4.625,0.25,0.0625,0.9375,0.0625
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000025,4.7,0.325,0.1,0.975,0.1
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000026,4.725,0.225,0.0625,0.9625,0.0625
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000027,4.6625,0.2875,0.075,0.95,0.0625
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000028,4.7125,0.275,0.075,0.9625,0.0625
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000029,4.4875,0.425,0.1125,0.925,0.1
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000030,4.475,0.5375,0.1625,0.95,0.1625
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000031,4.6625,0.35,0.1,0.9625,0.0875
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000032,4.75,0.25,0.075,0.975,0.075
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000033,4.725,0.225,0.0625,0.9625,0.0625
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000034,4.475,0.4125,0.1125,0.925,0.1125
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000035,4.4625,0.525,0.15,0.9375,0.1375
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000036,4.625,0.375,0.1125,0.9625,0.1125
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000037,4.6125,0.3625,0.1,0.95,0.0875
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000038,4.525,0.4,0.1,0.925,0.075
1,1,0.05,True,0.05,ALLC,Memory-1(ALLC),2000000000039,4.75,0.3125,0.1,0.9875,0.1
1,1,0.05,True,0.05,self,evolved-m1,2000000000020,1.875,2.125,0.4625,0.4125,0.3125
1,1,0.05,True,0.05,self,evolved-m1,2000000000021,2.0375,1.9125,0.4125,0.4375,0.3
1,1,0.05,True,0.05,self,evolved-m1,2000000000022,1.9625,1.9625,0.4125,0.4125,0.275
1,1,0.05,True,0.05,self,evolved-m1,2000000000023,2.025,1.9,0.4,0.425,0.275
1,1,0.05,True,0.05,self,evolved-m1,2000000000024,2.0375,1.9125,0.425,0.45,0.3375
1,1,0.05,True,0.05,self,evolved-m1,2000000000025,1.9875,1.9875,0.4375,0.4375,0.325
1,1,0.05,True,0.05,self,evolved-m1,2000000000026,1.65,2.275,0.4875,0.3625,0.3125
1,1,0.05,True,0.05,self,evolved-m1,2000000000027,2.0375,1.85,0.4,0.4375,0.3125
1,1,0.05,True,0.05,self,evolved-m1,2000000000028,1.8875,2.075,0.475,0.4375,0.3875
1,1,0.05,True,0.05,self,evolved-m1,2000000000029,2.125,1.8125,0.3875,0.45,0.2875
1,1,0.05,True,0.05,self,evolved-m1,2000000000030,1.775,2.2125,0.45,0.3625,0.225
1,1,0.05,True,0.05,self,evolved-m1,2000000000031,2.1,1.85,0.4125,0.4625,0.3375
1,1,0.05,True,0.05,self,evolved-m1,2000000000032,1.7625,2.1375,0.4375,0.3625,0.25
1,1,0.05,True,0.05,self,evolved-m1,2000000000033,2.0125,1.8875,0.4125,0.4375,0.325
1,1,0.05,True,0.05,self,evolved-m1,2000000000034,2.0375,1.975,0.425,0.4375,0.2875
1,1,0.05,True,0.05,self,evolved-m1,2000000000035,1.7625,2.075,0.425,0.3625,0.2625
1,1,0.05,True,0.05,self,evolved-m1,2000000000036,1.825,2.0125,0.425,0.3875,0.3
1,1,0.05,True,0.05,self,evolved-m1,2000000000037,2.05,1.8625,0.4,0.4375,0.3
1,1,0.05,True,0.05,self,evolved-m1,2000000000038,1.9625,2.025,0.4375,0.425,0.3
1,1,0.05,True,0.05,self,evolved-m1,2000000000039,2.05,1.8,0.375,0.425,0.275
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000020,2.2625,2.2,0.425,0.4375,0.0625
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000021,2.325,2.2625,0.4375,0.45,0.0375
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000022,2.2375,2.175,0.4125,0.425,0.05
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000023,2.175,2.1125,0.3875,0.4,0.0375
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000024,2.2125,2.2125,0.4125,0.4125,0.025
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000025,2.2875,2.225,0.425,0.4375,0.0375
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000026,2.2375,2.175,0.4,0.4125,0.0125
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000027,2.1875,2.1875,0.4,0.4,0.0125
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000028,2.3,2.2375,0.425,0.4375,0.025
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000029,2.225,2.1625,0.4,0.4125,0.025
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000030,2.225,2.225,0.425,0.425,0.05
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000031,2.35,2.2875,0.45,0.4625,0.05
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000032,2.3125,2.3125,0.4625,0.4625,0.075
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000033,2.1875,2.1875,0.4125,0.4125,0.05
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000034,2.2375,2.2375,0.425,0.425,0.0375
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000035,2.1875,2.1875,0.4125,0.4125,0.05
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000036,2.225,2.1625,0.4,0.4125,0.025
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000037,2.2625,2.2625,0.4375,0.4375,0.05
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000038,2.2375,2.175,0.4125,0.425,0.05
1,5,0.0,False,0.0,common_field,Tit For Tat,2000000000039,2.2875,2.225,0.425,0.4375,0.0375
1,5,0.0,False,0.0,common_field,Always Defect,2000000000020,0.4875,3.05,0.5125,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000021,0.4625,3.15,0.5375,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000022,0.4625,3.15,0.5375,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000023,0.4875,3.05,0.5125,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000024,0.5,3.0,0.5,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000025,0.5,3.0,0.5,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000026,0.5,3.0,0.5,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000027,0.4875,3.05,0.5125,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000028,0.4875,3.05,0.5125,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000029,0.4875,3.05,0.5125,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000030,0.475,3.1,0.525,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000031,0.475,3.1,0.525,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000032,0.4875,3.05,0.5125,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000033,0.5,3.0,0.5,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000034,0.475,3.1,0.525,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000035,0.475,3.1,0.525,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000036,0.4875,3.05,0.5125,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000037,0.475,3.1,0.525,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000038,0.4875,3.05,0.5125,0.0,0.0
1,5,0.0,False,0.0,common_field,Always Defect,2000000000039,0.475,3.1,0.525,0.0,0.0
1,5,0.0,False,0.0,common_field,Grudger,2000000000020,0.575,3.0125,0.5125,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000021,0.55,3.1125,0.5375,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000022,0.5125,3.1375,0.5375,0.0125,0.0
1,5,0.0,False,0.0,common_field,Grudger,2000000000023,0.575,3.0125,0.5125,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000024,0.55,2.9875,0.5,0.0125,0.0
1,5,0.0,False,0.0,common_field,Grudger,2000000000025,0.5875,2.9625,0.5,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000026,0.55,2.9875,0.5,0.0125,0.0
1,5,0.0,False,0.0,common_field,Grudger,2000000000027,0.55,2.9875,0.5,0.0125,0.0
1,5,0.0,False,0.0,common_field,Grudger,2000000000028,0.5375,3.0375,0.5125,0.0125,0.0
1,5,0.0,False,0.0,common_field,Grudger,2000000000029,0.575,3.0125,0.5125,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000030,0.575,3.0125,0.5125,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000031,0.5625,3.0625,0.525,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000032,0.575,3.0125,0.5125,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000033,0.5875,2.9625,0.5,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000034,0.5625,3.0625,0.525,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000035,0.575,3.0125,0.5125,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000036,0.5875,2.9625,0.5,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000037,0.5625,3.0625,0.525,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000038,0.575,3.0125,0.5125,0.025,0.0125
1,5,0.0,False,0.0,common_field,Grudger,2000000000039,0.575,3.0125,0.5125,0.025,0.0125
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000020,2.1625,2.225,0.425,0.4125,0.0625
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000021,2.025,2.3375,0.4375,0.375,0.0375
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000022,2.125,2.25,0.425,0.4,0.05
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000023,2.1625,2.1625,0.4,0.4,0.0375
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000024,1.85,2.4125,0.4375,0.325,0.0125
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000025,2.15,2.275,0.425,0.4,0.025
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000026,2.05,2.2375,0.4,0.3625,0.0
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000027,1.975,2.2875,0.4125,0.35,0.0125
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000028,2.075,2.3875,0.45,0.3875,0.025
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000029,2.125,2.1875,0.4,0.3875,0.025
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000030,2.1125,2.3,0.4375,0.4,0.05
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000031,2.1625,2.35,0.45,0.4125,0.0375
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000032,2.15,2.4,0.475,0.425,0.075
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000033,2.0875,2.2125,0.4125,0.3875,0.05
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000034,2.1,2.2875,0.425,0.3875,0.025
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000035,2.1375,2.2,0.4125,0.4,0.05
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000036,2.05,2.3,0.425,0.375,0.025
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000037,2.0375,2.35,0.45,0.3875,0.0625
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000038,2.2375,2.175,0.4125,0.425,0.05
1,5,0.0,False,0.0,common_field,Joss (0.9),2000000000039,2.0875,2.275,0.425,0.3875,0.0375
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000020,2.5875,1.9625,0.475,0.6,0.3375
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000021,2.25,2.1875,0.4625,0.475,0.1875
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000022,2.075,2.2625,0.475,0.4375,0.2
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000023,2.3,2.1125,0.4625,0.5,0.2375
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000024,2.3625,2.05,0.4375,0.5,0.2
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000025,2.3375,2.15,0.4625,0.5,0.2
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000026,2.2,2.1375,0.45,0.4625,0.2
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000027,2.0375,2.1625,0.45,0.425,0.2125
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000028,2.05,2.175,0.4625,0.4375,0.2375
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000029,2.4875,1.9875,0.425,0.525,0.1875
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000030,2.375,2.125,0.475,0.525,0.25
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000031,2.2875,2.1625,0.4875,0.5125,0.275
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000032,1.975,2.225,0.4625,0.4125,0.2125
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000033,2.25,2.0625,0.425,0.4625,0.175
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000034,2.2625,2.1375,0.45,0.475,0.1875
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000035,2.275,2.0875,0.45,0.4875,0.225
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000036,2.025,2.2125,0.4875,0.45,0.2875
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000037,2.3125,2.125,0.4375,0.475,0.15
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000038,1.95,2.325,0.4625,0.3875,0.1375
1,5,0.0,False,0.0,common_field,Random (0.5),2000000000039,2.1,2.1625,0.4375,0.425,0.1625
1,5,0.0,False,0.0,common_field,Tester,2000000000020,2.25,2.1875,0.425,0.4375,0.075
1,5,0.0,False,0.0,common_field,Tester,2000000000021,2.3125,2.25,0.4375,0.45,0.05
1,5,0.0,False,0.0,common_field,Tester,2000000000022,0.5125,3.1375,0.5375,0.0125,0.0
1,5,0.0,False,0.0,common_field,Tester,2000000000023,2.2,2.1375,0.4,0.4125,0.05
1,5,0.0,False,0.0,common_field,Tester,2000000000024,2.25,2.1875,0.4125,0.425,0.0375
1,5,0.0,False,0.0,common_field,Tester,2000000000025,2.2875,2.225,0.425,0.4375,0.0375
1,5,0.0,False,0.0,common_field,Tester,2000000000026,2.275,2.15,0.4,0.425,0.025
1,5,0.0,False,0.0,common_field,Tester,2000000000027,2.225,2.1625,0.4,0.4125,0.025
1,5,0.0,False,0.0,common_field,Tester,2000000000028,2.3375,2.2125,0.425,0.45,0.0375
1,5,0.0,False,0.0,common_field,Tester,2000000000029,2.2375,2.175,0.4125,0.425,0.05
1,5,0.0,False,0.0,common_field,Tester,2000000000030,2.2375,2.2375,0.4375,0.4375,0.075
1,5,0.0,False,0.0,common_field,Tester,2000000000031,2.3375,2.275,0.45,0.4625,0.0625
1,5,0.0,False,0.0,common_field,Tester,2000000000032,2.3,2.3,0.4625,0.4625,0.0875
1,5,0.0,False,0.0,common_field,Tester,2000000000033,2.175,2.175,0.4125,0.4125,0.0625
1,5,0.0,False,0.0,common_field,Tester,2000000000034,2.225,2.225,0.425,0.425,0.05
1,5,0.0,False,0.0,common_field,Tester,2000000000035,2.1875,2.1875,0.4125,0.4125,0.05
1,5,0.0,False,0.0,common_field,Tester,2000000000036,2.25,2.1875,0.4125,0.425,0.0375
1,5,0.0,False,0.0,common_field,Tester,2000000000037,2.25,2.25,0.4375,0.4375,0.0625
1,5,0.0,False,0.0,common_field,Tester,2000000000038,2.25,2.1875,0.425,0.4375,0.075
1,5,0.0,False,0.0,common_field,Tester,2000000000039,2.275,2.2125,0.425,0.4375,0.05
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000020,2.4625,2.0875,0.4875,0.5625,0.3
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000021,2.5375,1.975,0.4625,0.575,0.3
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000022,2.5375,1.975,0.4625,0.575,0.3
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000023,2.5875,1.9,0.45,0.5875,0.3125
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000024,2.5375,1.9125,0.4375,0.5625,0.275
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000025,2.575,1.8875,0.4375,0.575,0.2875
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000026,2.475,1.975,0.45,0.55,0.275
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000027,2.5125,2.0125,0.475,0.575,0.3125
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000028,2.6125,1.925,0.4625,0.6,0.325
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000029,2.6625,1.7875,0.425,0.6,0.3125
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000030,2.65,1.8375,0.4375,0.6,0.3125
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000031,2.425,2.1125,0.4875,0.55,0.2875
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000032,2.5125,2.0125,0.475,0.575,0.3125
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000033,2.5125,1.95,0.45,0.5625,0.2875
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000034,2.7,1.7625,0.425,0.6125,0.325
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000035,2.7,1.825,0.45,0.625,0.35
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000036,2.55,1.925,0.45,0.575,0.3
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000037,2.6125,1.925,0.4625,0.6,0.325
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000038,2.5875,1.9,0.45,0.5875,0.3125
1,5,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000039,2.625,1.8125,0.425,0.5875,0.3
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000020,4.225,1.1625,0.3875,1.0,0.3875
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000021,4.175,1.2375,0.4125,1.0,0.4125
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000022,4.3,1.05,0.35,1.0,0.35
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000023,4.35,0.975,0.325,1.0,0.325
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000024,4.225,1.1625,0.3875,1.0,0.3875
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000025,4.225,1.1625,0.3875,1.0,0.3875
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000026,4.25,1.125,0.375,1.0,0.375
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000027,4.3,1.05,0.35,1.0,0.35
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000028,4.3,1.05,0.35,1.0,0.35
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000029,4.275,1.0875,0.3625,1.0,0.3625
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000030,4.25,1.125,0.375,1.0,0.375
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000031,4.1,1.35,0.45,1.0,0.45
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000032,4.2,1.2,0.4,1.0,0.4
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000033,4.4,0.9,0.3,1.0,0.3
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000034,4.25,1.125,0.375,1.0,0.375
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000035,4.3,1.05,0.35,1.0,0.35
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000036,4.275,1.0875,0.3625,1.0,0.3625
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000037,4.25,1.125,0.375,1.0,0.375
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000038,4.275,1.0875,0.3625,1.0,0.3625
1,5,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000039,4.3,1.05,0.35,1.0,0.35
1,5,0.0,False,0.0,self,evolved-m1,2000000000020,2.1625,2.1,0.5,0.5125,0.3875
1,5,0.0,False,0.0,self,evolved-m1,2000000000021,2.075,2.2,0.525,0.5,0.4
1,5,0.0,False,0.0,self,evolved-m1,2000000000022,2.1375,2.0125,0.4875,0.5125,0.425
1,5,0.0,False,0.0,self,evolved-m1,2000000000023,2.0375,2.1,0.4875,0.475,0.375
1,5,0.0,False,0.0,self,evolved-m1,2000000000024,2.0875,2.0875,0.4875,0.4875,0.375
1,5,0.0,False,0.0,self,evolved-m1,2000000000025,2.1,2.1,0.5,0.5,0.4
1,5,0.0,False,0.0,self,evolved-m1,2000000000026,2.1,2.0375,0.5,0.5125,0.45
1,5,0.0,False,0.0,self,evolved-m1,2000000000027,2.0875,2.0875,0.5,0.5,0.4125
1,5,0.0,False,0.0,self,evolved-m1,2000000000028,2.0875,2.025,0.4875,0.5,0.425
1,5,0.0,False,0.0,self,evolved-m1,2000000000029,2.0625,2.0625,0.5,0.5,0.4375
1,5,0.0,False,0.0,self,evolved-m1,2000000000030,2.2125,2.025,0.4875,0.525,0.4
1,5,0.0,False,0.0,self,evolved-m1,2000000000031,2.0875,2.0875,0.5125,0.5125,0.45
1,5,0.0,False,0.0,self,evolved-m1,2000000000032,2.0875,2.0875,0.5125,0.5125,0.45
1,5,0.0,False,0.0,self,evolved-m1,2000000000033,2.125,2.0625,0.5,0.5125,0.425
1,5,0.0,False,0.0,self,evolved-m1,2000000000034,2.0875,2.0875,0.5125,0.5125,0.45
1,5,0.0,False,0.0,self,evolved-m1,2000000000035,2.0125,2.1375,0.5125,0.4875,0.425
1,5,0.0,False,0.0,self,evolved-m1,2000000000036,2.1375,2.0125,0.4875,0.5125,0.425
1,5,0.0,False,0.0,self,evolved-m1,2000000000037,2.0,2.1875,0.5125,0.475,0.3875
1,5,0.0,False,0.0,self,evolved-m1,2000000000038,2.1375,2.1375,0.5125,0.5125,0.4
1,5,0.0,False,0.0,self,evolved-m1,2000000000039,2.1625,2.0375,0.5,0.525,0.4375
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000020,2.35,2.1625,0.4375,0.475,0.1125
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000021,2.15,2.275,0.4375,0.4125,0.0625
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000022,2.1875,2.1875,0.425,0.425,0.0875
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000023,2.2875,2.225,0.4375,0.45,0.075
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000024,2.3375,2.15,0.425,0.4625,0.0875
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000025,2.4,2.2125,0.45,0.4875,0.1
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000026,2.2875,2.2875,0.45,0.45,0.0625
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000027,2.2375,2.1125,0.4,0.425,0.0625
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000028,2.3,2.2375,0.4375,0.45,0.0625
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000029,2.3375,2.15,0.425,0.4625,0.0875
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000030,2.275,2.2125,0.45,0.4625,0.125
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000031,2.2,2.325,0.4875,0.4625,0.1625
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000032,2.3375,2.4,0.4875,0.475,0.075
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000033,2.2125,2.0875,0.375,0.4,0.0125
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000034,2.175,2.3,0.4375,0.4125,0.0375
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000035,2.3375,2.275,0.4625,0.475,0.1
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000036,2.3375,2.15,0.4375,0.475,0.125
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000037,2.25,2.1875,0.425,0.4375,0.075
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000038,2.3375,2.15,0.425,0.4625,0.0875
1,5,0.0,False,0.05,common_field,Tit For Tat,2000000000039,2.325,2.1375,0.4125,0.45,0.0625
1,5,0.0,False,0.05,common_field,Always Defect,2000000000020,0.725,2.85,0.4875,0.0625,0.0375
1,5,0.0,False,0.05,common_field,Always Defect,2000000000021,0.675,2.925,0.5,0.05,0.025
