seed,train_noise,include_allc,strategy,eval_noise,evaluation_set,opponent,match_seed,score_per_turn,opponent_score_per_turn,cooperation,opponent_cooperation,mutual_cooperation
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000000,2.225,2.1625,0.425,0.4375,0.1
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000001,2.225,2.225,0.4375,0.4375,0.0875
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000002,2.0875,2.0875,0.375,0.375,0.0375
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000003,2.1375,2.075,0.3875,0.4,0.075
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000004,2.0875,2.025,0.3625,0.375,0.05
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000005,2.2,2.1375,0.4125,0.425,0.0875
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000006,2.1375,2.075,0.375,0.3875,0.0375
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000007,2.15,2.0875,0.3875,0.4,0.0625
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000008,2.275,2.275,0.45,0.45,0.075
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000009,2.1625,2.1625,0.425,0.425,0.1125
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000010,2.2,2.2,0.425,0.425,0.075
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000011,2.175,2.175,0.425,0.425,0.1
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000012,2.2375,2.175,0.4375,0.45,0.125
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000013,2.1,2.1,0.375,0.375,0.025
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000014,2.2375,2.2375,0.45,0.45,0.1125
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000015,2.1875,2.125,0.4,0.4125,0.0625
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000016,2.15,2.0875,0.3875,0.4,0.0625
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000017,2.1875,2.125,0.4,0.4125,0.0625
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000018,2.0875,2.0875,0.4,0.4,0.1125
0,0.0,False,evolved,0.0,common_field,Tit For Tat,1000000000019,2.2625,2.2,0.425,0.4375,0.0625
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000000,0.5,3.0,0.5,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000001,0.525,2.9,0.475,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000002,0.525,2.9,0.475,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000003,0.5625,2.75,0.4375,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000004,0.5875,2.65,0.4125,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000005,0.5125,2.95,0.4875,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000006,0.5125,2.95,0.4875,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000007,0.5625,2.75,0.4375,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000008,0.475,3.1,0.525,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000009,0.4875,3.05,0.5125,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000010,0.4875,3.05,0.5125,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000011,0.5125,2.95,0.4875,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000012,0.5125,2.95,0.4875,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000013,0.55,2.8,0.45,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000014,0.5,3.0,0.5,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000015,0.55,2.8,0.45,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000016,0.5375,2.85,0.4625,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000017,0.55,2.8,0.45,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000018,0.5125,2.95,0.4875,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Always Defect,1000000000019,0.475,3.1,0.525,0.0,0.0
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000000,0.5875,2.9625,0.5,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000001,0.6125,2.8625,0.475,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000002,0.6125,2.8625,0.475,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000003,0.6875,2.6875,0.4375,0.0375,0.025
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000004,0.6375,2.6375,0.4125,0.0125,0.0
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000005,0.6,2.9125,0.4875,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000006,0.6125,2.8625,0.475,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000007,0.6875,2.6875,0.4375,0.0375,0.025
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000008,0.5625,3.0625,0.525,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000009,0.5875,2.9625,0.5,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000010,0.575,3.0125,0.5125,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000011,0.6375,2.8875,0.4875,0.0375,0.025
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000012,0.6375,2.8875,0.4875,0.0375,0.025
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000013,0.6375,2.7625,0.45,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000014,0.5875,2.9625,0.5,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000015,0.6375,2.7625,0.45,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000016,0.625,2.8125,0.4625,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000017,0.6375,2.7625,0.45,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000018,0.5625,2.9375,0.4875,0.0125,0.0
0,0.0,False,evolved,0.0,common_field,Grudger,1000000000019,0.575,3.0125,0.5125,0.025,0.0125
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000000,2.1625,2.225,0.4375,0.425,0.1
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000001,2.0875,2.275,0.4375,0.4,0.075
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000002,1.9625,2.15,0.3875,0.35,0.05
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000003,1.8125,2.1875,0.3875,0.3125,0.05
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000004,2.0,2.0625,0.3625,0.35,0.0375
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000005,2.0,2.25,0.425,0.375,0.075
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000006,1.9125,2.1625,0.3875,0.3375,0.05
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000007,2.1,2.1,0.3875,0.3875,0.0625
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000008,2.2125,2.3375,0.4625,0.4375,0.075
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000009,1.9875,2.2375,0.425,0.375,0.0875
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000010,2.0125,2.2625,0.425,0.375,0.0625
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000011,2.1125,2.2375,0.4375,0.4125,0.1
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000012,2.1875,2.1875,0.4375,0.4375,0.125
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000013,1.9125,2.225,0.4,0.3375,0.0375
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000014,2.1125,2.3,0.45,0.4125,0.0875
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000015,2.1,2.1625,0.4,0.3875,0.05
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000016,2.0125,2.1375,0.3875,0.3625,0.05
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000017,1.9375,2.25,0.4125,0.35,0.05
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000018,2.025,2.15,0.4125,0.3875,0.1125
0,0.0,False,evolved,0.0,common_field,Joss (0.9),1000000000019,2.1375,2.2625,0.4375,0.4125,0.075
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000000,2.35,1.975,0.425,0.5,0.225
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000001,2.3125,2.0625,0.4375,0.4875,0.2
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000002,2.325,1.8875,0.4,0.4875,0.225
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000003,2.2875,1.975,0.4125,0.475,0.2
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000004,2.7625,1.6375,0.35,0.575,0.1875
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000005,2.175,2.1125,0.45,0.4625,0.225
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000006,2.2,2.075,0.425,0.45,0.175
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000007,2.7625,1.7,0.4,0.6125,0.2875
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000008,2.3125,2.125,0.4625,0.5,0.225
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000009,2.475,1.9125,0.425,0.5375,0.25
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000010,2.2375,2.1125,0.475,0.5,0.2875
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000011,2.3125,2.0625,0.4375,0.4875,0.2
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000012,2.15,2.15,0.4375,0.4375,0.1625
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000013,2.8,1.6125,0.3625,0.6,0.2375
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000014,2.3125,2.125,0.4625,0.5,0.225
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000015,2.25,1.9375,0.4,0.4625,0.2
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000016,2.1625,1.975,0.3875,0.425,0.15
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000017,2.175,1.925,0.3875,0.4375,0.1875
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000018,2.6,1.9125,0.4125,0.55,0.1875
0,0.0,False,evolved,0.0,common_field,Random (0.5),1000000000019,2.3,2.175,0.475,0.5,0.225
0,0.0,False,evolved,0.0,common_field,Tester,1000000000000,2.1875,2.125,0.4125,0.425,0.1
0,0.0,False,evolved,0.0,common_field,Tester,1000000000001,2.2125,2.2125,0.4375,0.4375,0.1
0,0.0,False,evolved,0.0,common_field,Tester,1000000000002,2.0875,2.0875,0.375,0.375,0.0375
0,0.0,False,evolved,0.0,common_field,Tester,1000000000003,0.6,2.725,0.4375,0.0125,0.0125
0,0.0,False,evolved,0.0,common_field,Tester,1000000000004,2.125,2.0,0.3625,0.3875,0.0625
0,0.0,False,evolved,0.0,common_field,Tester,1000000000005,2.1875,2.125,0.4125,0.425,0.1
0,0.0,False,evolved,0.0,common_field,Tester,1000000000006,2.1625,2.1,0.3875,0.4,0.05
0,0.0,False,evolved,0.0,common_field,Tester,1000000000007,0.6,2.725,0.4375,0.0125,0.0125
0,0.0,False,evolved,0.0,common_field,Tester,1000000000008,2.2625,2.2625,0.45,0.45,0.0875
0,0.0,False,evolved,0.0,common_field,Tester,1000000000009,2.15,2.15,0.425,0.425,0.125
0,0.0,False,evolved,0.0,common_field,Tester,1000000000010,2.2,2.2,0.425,0.425,0.075
0,0.0,False,evolved,0.0,common_field,Tester,1000000000011,0.55,2.925,0.4875,0.0125,0.0125
0,0.0,False,evolved,0.0,common_field,Tester,1000000000012,0.5375,2.975,0.5,0.0125,0.0125
0,0.0,False,evolved,0.0,common_field,Tester,1000000000013,2.0875,2.0875,0.375,0.375,0.0375
0,0.0,False,evolved,0.0,common_field,Tester,1000000000014,2.225,2.225,0.45,0.45,0.125
0,0.0,False,evolved,0.0,common_field,Tester,1000000000015,2.175,2.1125,0.4,0.4125,0.075
0,0.0,False,evolved,0.0,common_field,Tester,1000000000016,2.1375,2.075,0.3875,0.4,0.075
0,0.0,False,evolved,0.0,common_field,Tester,1000000000017,2.175,2.1125,0.4,0.4125,0.075
0,0.0,False,evolved,0.0,common_field,Tester,1000000000018,0.5625,2.9375,0.4875,0.0125,0.0
0,0.0,False,evolved,0.0,common_field,Tester,1000000000019,2.275,2.2125,0.4375,0.45,0.0875
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000000,2.625,1.8125,0.425,0.5875,0.3
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000001,2.275,2.0875,0.4375,0.475,0.1875
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000002,2.625,1.8125,0.425,0.5875,0.3
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000003,2.6625,1.725,0.4,0.5875,0.2875
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000004,2.55,1.7375,0.375,0.5375,0.225
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000005,2.4,2.025,0.45,0.525,0.25
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000006,2.5125,1.8875,0.425,0.55,0.2625
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000007,2.625,1.75,0.4,0.575,0.275
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000008,2.4625,2.0875,0.4875,0.5625,0.3
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000009,2.6875,1.875,0.4625,0.625,0.35
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000010,2.6125,1.8625,0.4375,0.5875,0.3
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000011,2.5875,1.8375,0.425,0.575,0.2875
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000012,2.5125,1.8875,0.425,0.55,0.2625
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000013,2.625,1.75,0.4,0.575,0.275
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000014,2.35,2.1,0.4625,0.5125,0.2375
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000015,2.5875,1.775,0.4,0.5625,0.2625
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000016,2.4375,1.875,0.4,0.5125,0.2125
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000017,2.5375,1.85,0.4125,0.55,0.25
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000018,2.5875,1.775,0.4,0.5625,0.2625
0,0.0,False,evolved,0.0,common_field,Pavlov (Win-Stay Lose-Shift),1000000000019,2.5875,1.9625,0.475,0.6,0.3375
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000000,4.3,1.05,0.35,1.0,0.35
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000001,4.275,1.0875,0.3625,1.0,0.3625
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000002,4.325,1.0125,0.3375,1.0,0.3375
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000003,4.325,1.0125,0.3375,1.0,0.3375
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000004,4.375,0.9375,0.3125,1.0,0.3125
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000005,4.175,1.2375,0.4125,1.0,0.4125
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000006,4.35,0.975,0.325,1.0,0.325
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000007,4.325,1.0125,0.3375,1.0,0.3375
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000008,4.175,1.2375,0.4125,1.0,0.4125
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000009,4.3,1.05,0.35,1.0,0.35
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000010,4.2,1.2,0.4,1.0,0.4
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000011,4.375,0.9375,0.3125,1.0,0.3125
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000012,4.275,1.0875,0.3625,1.0,0.3625
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000013,4.4,0.9,0.3,1.0,0.3
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000014,4.225,1.1625,0.3875,1.0,0.3875
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000015,4.25,1.125,0.375,1.0,0.375
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000016,4.35,0.975,0.325,1.0,0.325
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000017,4.325,1.0125,0.3375,1.0,0.3375
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000018,4.25,1.125,0.375,1.0,0.375
0,0.0,False,evolved,0.0,ALLC,Memory-1(ALLC),1000000000019,4.25,1.125,0.375,1.0,0.375
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000000,2.125,2.0625,0.4375,0.45,0.2375
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000001,1.9625,2.0875,0.45,0.425,0.2875
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000002,2.0,2.0625,0.4375,0.425,0.2625
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000003,2.0125,2.075,0.4125,0.4,0.175
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000004,2.1375,1.8875,0.3875,0.4375,0.225
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000005,2.05,2.1125,0.4625,0.45,0.2875
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000006,1.8375,2.275,0.4875,0.4,0.275
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000007,2.2625,1.8875,0.425,0.5,0.3125
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000008,2.05,2.2375,0.5125,0.475,0.3375
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000009,2.075,2.1375,0.475,0.4625,0.3
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000010,1.9125,2.225,0.5,0.4375,0.3375
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000011,2.1875,2.0,0.425,0.4625,0.2375
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000012,2.0375,2.1,0.425,0.4125,0.1875
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000013,2.2875,1.85,0.4,0.4875,0.2625
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000014,1.9875,2.2375,0.475,0.425,0.2375
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000015,2.075,1.95,0.4125,0.4375,0.2625
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000016,1.9875,2.05,0.4125,0.4,0.2
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000017,2.15,1.9625,0.4125,0.45,0.2375
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000018,2.2625,2.0125,0.4375,0.4875,0.25
0,0.0,False,evolved,0.0,self,evolved-m1,1000000000019,2.1,2.225,0.5,0.475,0.3
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000000,2.175,2.2375,0.45,0.4375,0.125
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000001,2.25,2.0,0.3875,0.4375,0.1125
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000002,2.275,2.025,0.3875,0.4375,0.0875
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000003,2.1625,2.1,0.3875,0.4,0.05
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000004,2.1625,2.1625,0.4125,0.4125,0.075
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000005,2.0375,2.1625,0.4125,0.3875,0.1
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000006,2.0625,2.0625,0.3875,0.3875,0.1
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000007,1.8,2.1125,0.3625,0.3,0.0375
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000008,2.15,2.275,0.4625,0.4375,0.1375
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000009,2.1875,1.875,0.325,0.3875,0.0375
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000010,2.175,2.175,0.4125,0.4125,0.0625
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000011,2.2125,2.3375,0.4875,0.4625,0.15
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000012,2.25,2.0625,0.4,0.4375,0.1
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000013,2.05,2.05,0.375,0.375,0.075
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000014,2.25,2.1875,0.425,0.4375,0.075
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000015,2.225,2.1,0.4125,0.4375,0.1125
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000016,1.9125,1.975,0.35,0.3375,0.0875
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000017,1.9625,2.2125,0.4125,0.3625,0.075
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000018,2.2375,1.9875,0.375,0.425,0.0875
0,0.0,False,evolved,0.05,common_field,Tit For Tat,1000000000019,2.2125,2.275,0.4625,0.45,0.125
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000000,0.675,2.9875,0.5125,0.05,0.0125
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000001,0.775,2.5875,0.425,0.0625,0.05
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000002,0.725,2.85,0.4875,0.0625,0.0375
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000003,0.7125,2.65,0.425,0.0375,0.0125
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000004,0.625,2.875,0.475,0.025,0.0
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000005,0.7,2.7,0.4375,0.0375,0.0125
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000006,0.7625,2.7,0.45,0.0625,0.0375
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000007,0.8375,2.525,0.4,0.0625,0.0125
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000008,0.7625,2.825,0.4875,0.075,0.05
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000009,0.725,2.725,0.45,0.05,0.025
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000010,0.6875,2.8125,0.4625,0.0375,0.0
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000011,0.9875,2.7375,0.475,0.125,0.0375
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000012,0.5625,3.0,0.5125,0.025,0.025
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000013,0.7,2.7,0.4375,0.0375,0.0125
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000014,0.6375,2.95,0.5,0.0375,0.0125
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000015,0.75,2.6875,0.4375,0.05,0.0125
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000016,0.7625,2.7,0.45,0.0625,0.0375
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000017,0.8,2.8,0.475,0.075,0.025
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000018,0.825,2.7,0.45,0.075,0.025
0,0.0,False,evolved,0.05,common_field,Always Defect,1000000000019,0.7125,2.9,0.4875,0.05,0.0
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000000,0.7625,2.95,0.5125,0.075,0.025
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000001,0.9,2.525,0.425,0.1,0.075
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000002,0.8125,2.8125,0.4875,0.0875,0.05
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000003,0.8125,2.5625,0.4125,0.0625,0.025
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000004,0.675,2.8625,0.475,0.0375,0.0
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000005,0.825,2.6375,0.4375,0.075,0.0375
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000006,0.75,2.6875,0.45,0.0625,0.05
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000007,0.8875,2.5125,0.4,0.075,0.0125
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000008,0.8875,2.7625,0.4875,0.1125,0.075
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000009,0.8125,2.6875,0.45,0.075,0.0375
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000010,0.775,2.775,0.4625,0.0625,0.0125
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000011,1.0875,2.65,0.4625,0.15,0.05
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000012,0.6625,2.9125,0.5,0.05,0.0375
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000013,0.8,2.6125,0.425,0.0625,0.025
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000014,0.725,2.9125,0.5,0.0625,0.025
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000015,0.8375,2.65,0.4375,0.075,0.025
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000016,0.875,2.5625,0.425,0.0875,0.05
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000017,0.825,2.7625,0.475,0.0875,0.05
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000018,0.875,2.6875,0.45,0.0875,0.025
0,0.0,False,evolved,0.05,common_field,Grudger,1000000000019,0.8,2.8625,0.4875,0.075,0.0125
0,0.0,False,evolved,0.05,common_field,Joss (0.9),1000000000000,2.0875,2.275,0.45,0.4125,0.1125
0,0.0,False,evolved,0.05,common_field,Joss (0.9),1000000000001,1.9,2.15,0.4,0.35,0.1
0,0.0,False,evolved,0.05,common_field,Joss (0.9),1000000000002,2.05,2.1125,0.3875,0.375,0.0625
0,0.0,False,evolved,0.05,common_field,Joss (0.9),1000000000003,2.0125,2.2625,0.4375,0.3875,0.1
0,0.0,False,evolved,0.05,common_field,Joss (0.9),1000000000004,2.1625,2.1625,0.4,0.4,0.0375
0,0.0,False,evolved,0.05,common_field,Joss (0.9),1000000000005,1.8875,2.2,0.4125,0.35,0.1
0,0.0,False,evolved,0.05,common_field,Joss (0.9),1000000000006,2.0125,2.1375,0.4,0.375,0.0875
